1, 0, 0, 1
0, -3, -3, 2
0, 0, 0, 0
6, 0, -6, -3
2, 1, 1, 1
-1, -3, 0, 2

1, -1, 0, 2
0, -2, -1, 0
2, 3, -1, -4
0, 2, 1, 0
-1, -2, 0, 3
2, -2, -4, 1
3, -1, -1, 2
0, -4, 1, 4
-1, -3, 0, 0
0, 1, 1, -1
-2, 0, 0, 0
0, 3, 0, -4
0, 3, 0, 0
1, 0, -2, -1
0, 4, 2, -4
-7, 0, 10, 5
-9, -9, 3, 8
3, -4, -8, -2
7, 8, 0, -7
-5, 0, 5, 4
-1, -3, -2, 0
3, 3, -3, -5
3, 5, -2, -3
2, 0, -3, -1
5, 4, -4, -5
1, 3, 1, 1
0, -5, -1, 4
3, 0, -3, -2
1, 3, 0, -3
0, 2, -1, -2
2, 1, -1, 0
2, 0, -1, 0
0, 0, 0, 0
-1, -1, 1, 1
-1, -1, 1, 2
-1, -2, 2, 2
-3, -3, 4, 4
-3, -5, 3, 5
-2, -4, 1, 2
-1, -1, 0, 1
0, 0, -1, 0
2, 0, -4, 0
4, 0, -2, 2
0, -3, -1, 2
2, 0, -1, -2
0, 3, 0, -4
0, 3, 0, -2
1, 1, -3, -2
5, 4, -6, -6
4, 6, -1, -5
0, 3, 0, -4
0, 6, -1, -9
1, 10, 0, -5
1, 0, -3, 1
5, 0, -3, 0
1, 0, 0, 0
0, 0, 0, 1
0, -1, -2, 0
2, 1, 0, 0
-1, -2, 1, 3
0, -2, -1, 0
1, 1, 0, 0
1, 0, -3, 1
5, -2, -7, 3
9, -4, -9, 3
7, -1, -4, 0
2, 0, -2, 0
2, 1, -2, -2
1, 2, 0, 0
0, -1, 0, 1
1, 0, 0, -3
-1, 2, 3, 0
-4, -3, 3, 5
-2, -5, 0, 3
1, 0, -1, 0
0, 0, 0, 0
1, 0, -3, -1
3, 2, -2, -1
0, 0, 0, 1
0, -3, -2, 2
3, 0, -4, -4
2, 5, -1, -4
0, 1, -1, 0
1, 0, -1, 2
0, -3, 0, 3
0, -2, 0, 0
0, 0, 0, -1
1, 1, -1, -2
1, 2, -1, -2
0, 2, -1, -1
1, 1, -2, -2
3, 3, -3, -3
2, 3, 0, -1
-1, -2, 0, 5
3, -6, -7, 3
9, 0, -8, -3
4, 4, -1, -2
0, 0, 0, 0
0, -1, 2, 2
-2, -4, 2, 4
-1, -3, 0, 2
0, -1, -3, -1
4, 4, -3, -5
2, 4, -1, -3
0, 3, 1, -2
-4, 0, 5, 4
-5, -5, 3, 4
-1, -1, 0, 0
0, 2, 0, -2
0, 0, 1, 2
0, -2, -1, 0
1, 1, -1, -2
1, 3, -2, -4
3, 5, -1, -4
0, 2, 2, 1
-4, -5, 6, 10
-6, -11, 3, 7
-2, -3, 3, 1
-3, -2, 1, 1
0, 0, 0, 0
0, 0, 0, 1
0, -1, 0, 0
0, 0, 3, 2
-5, -4, 4, 4
0, -2, -2, -1
3, 4, -2, -5
1, 3, -1, -2
1, 2, 0, -1
0, 0, 0, 2
0, -1, -1, 0
1, 1, 0, 0
0, 0, -2, 0
4, 2, -4, -4
3, 4, -1, -3
1, 3, -1, -4
0, 4, 0, -3
0, 2, -2, -2
4, 5, -6, -8
6, 10, -4, -8
2, 5, -2, -1
4, -1, -7, -2
5, 6, 4, 2
-7, -18, -7, 19
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0

2, 2, -2, -1
2, 0, -2, 0
1, -1, -1, 2
0, -1, 0, 0
-2, -1, 3, 3
0, -3, -3, 0
4, 1, -3, 1
3, -3, -4, 3
4, 0, -2, -2
0, 3, 0, -3
0, 2, -2, -2
2, 2, -2, -1
2, 1, -3, -1
3, 2, -1, -1
0, -1, 2, 3
-3, -3, 2, 2
-2, -1, 1, 1
0, 0, -1, 0
0, 0, 0, 0
0, 1, 0, -3
0, 4, -2, -5
3, 6, -1, -5
0, 1, 1, 1
0, -2, 0, 1
0, 0, 0, -1
-1, 0, 2, 0
0, -1, 0, 0
1, 1, 0, 0
0, 0, 0, 1
0, -2, 0, 4
0, -4, -2, 2
3, 1, -2, -2
0, 1, 0, 0
1, 0, -2, 0
3, 0, -3, -1
3, 2, -2, -3
0, 3, 0, -2
2, 1, -5, -1
7, 4, -6, -8
0, 8, 7, -1
-8, -4, 2, 4
1, -1, -1, 0
0, 0, 0, 2
1, -1, -2, 0
2, 0, -2, 0
2, 0, -3, 0
5, 0, -7, -1
5, 3, -2, -1
0, 0, 0, 0
1, 0, -1, -2
0, 1, 1, 1
1, 0, -5, -3
3, 5, 2, -1
-5, -3, 2, 4
1, 0, -3, -4
1, 3, 0, 0
0, -2, -1, 4
1, -4, -2, 2
2, 0, -1, -1
1, 2, -1, -1
1, 1, 0, 0
-1, -3, 0, 3
1, -1, -1, 0
0, 0, 0, 0
0, 0, -1, 0
3, 1, -6, -4
7, 6, -6, -4
6, 3, -7, -3
5, 4, -2, -3
0, 1, 0, 0
1, 0, -3, -2
3, 2, -1, 0
0, -2, 2, 4
-2, -4, 0, 1
0, 2, 0, -3
0, 2, 0, -1
0, 0, 0, 0
0, -1, -1, 0
1, 0, 0, 0
0, 0, 0, 0
2, 1, -2, -1
1, 0, 0, 2
0, -3, 0, 3
1, 0, -2, -3
2, 5, 0, -4
0, 1, 0, 0
0, -1, -1, 1
2, 0, -2, 0
1, 1, 0, 0
0, 0, 0, 0
0, 1, -1, -1
1, 2, -1, -1
1, 1, -1, -1
1, 1, -2, -2
2, 2, -1, -2
0, 0, 0, 0
1, 0, -2, -1
1, 0, 0, 1
0, -1, -3, -1
4, 5, -1, -4
0, 1, 1, 1
0, -2, 0, 2
-1, -1, 0, 1
0, 0, -1, -2
2, 4, -2, -5
2, 6, -2, -6
2, 5, -1, -2
1, 1, -2, -1
3, 2, -2, -2
1, 2, 0, -1
1, 0, -2, 0
2, 0, 0, 0
-1, -3, 2, 6
0, -5, 0, 2
1, 0, -1, -1
1, 2, -1, -3
0, 3, 1, -2
-1, 0, 0, 0
0, -1, -1, 1
4, 1, -8, -7
10, 13, -7, -14
3, 9, 0, -3
1, 0, -1, 0
0, 0, 0, 0
-1, 0, 0, 0
0, 1, 0, -2
0, 2, 0, -2
2, 3, -4, -5
2, 5, 0, -2
-1, 1, 1, -2
-3, 2, 6, 0
-6, -3, 4, 3
0, 0, -3, -5
3, 8, 0, -6
-1, 2, -1, 0
5, 2, -5, -3
3, 2, -2, -2
1, 2, 1, -1
-2, 0, 0, -1
1, 1, -1, 0
1, -1, -1, 0
1, 2, 1, -1
-2, 0, 1, 1
0, 0, -2, -1
2, 3, -3, -4
6, 4, -9, -3
10, 1, -10, 0
7, -1, -2, 1
0, -4, -3, 11
19, -14, -37, 4
36, 7, -12, -5
-5, -3, 3, -2
0, 19, 11, -29
-32, 26, 49, -5
-49, -22, 25, 30
0, -13, -3, -3
-13, 0, 27, 18
-24, -32, 6, 32
17, -19, -35, 0
35, 11, -19, -7
2, -5, 4, 13
-2, -11, 2, 6
-6, -6, 9, 10
-2, -10, -10, -3
12, 17, 1, -15
-15, -1, 14, 12
-2, -5, -1, -9
-11, 14, 28, -1
-28, -12, 10, 12
8, 1, -14, -15
9, 20, -1, -17
-4, 9, 7, -2
-1, 3, -8, -16
9, 26, 1, -17
-11, -1, 8, 14
0, -12, -6, 1
1, 4, 5, -1
-4, -2, -2, -1
6, 8, -3, -10
-1, 4, 3, 2
0, -3, -2, 1
1, -2, 2, 6
-2, -11, 0, 11
0, -8, 2, 8
-4, -8, 2, 5
1, 1, -2, -6
1, 8, -1, -9
0, 0, 0, 0
0, 10, 3, -9
-8, 2, 8, 5
-3, -5, -3, 0
5, 8, -3, -10
1, 8, -1, -4
2, 1, -1, 0
0, -3, 2, 6
-1, -5, -1, 2
2, 1, -2, -3
1, 2, 0, -1
-1, 0, 2, 0
-1, 0, 0, 0
1, 2, 0, -2
0, 1, 2, 1
-1, -2, 0, 1
1, 1, -1, -3
0, 3, -1, -2
1, 0, -1, 1
2, -1, -4, -2
4, 6, -1, -5
0, 2, -1, -1
3, 2, -3, -3
1, 2, 1, 1
-1, -3, -2, 0
5, 5, -4, -8
0, 6, 1, -1
0, -1, -2, 0
1, 0, 0, 1
0, 0, -3, -3
5, 8, -2, -7
-1, 3, 0, 1
1, -2, -3, 0
3, 1, -1, -2
0, 1, 1, 1
0, -2, -3, 0
3, 2, -1, -1
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, -1
0, 1, 2, 0
-1, -2, 0, 2
0, -2, 0, 3
0, -2, 0, 0
0, 0, 0, -1
1, 1, -2, -2
1, 2, 0, 0
-1, -1, -1, -1
4, 6, -4, -8
2, 7, 0, -3
0, 0, -2, 0
3, 1, -4, -3
4, 5, -3, -5
4, 4, -6, -5
6, 5, -3, -3
3, 0, -4, 0
4, 0, -1, 0
0, -1, 0, 1
1, 0, -1, -1
2, 3, -4, -6
4, 8, -3, -7
2, 5, -2, -3
2, 1, -1, 0
1, 0, -1, 0
0, 1, 0, -1
-2, 0, 3, 0
-2, 0, 0, 0
0, 0, 1, 2
-2, -5, 0, 6
2, -5, -4, 3
6, 0, -7, -1
7, 3, -5, -2
1, 0, 0, 3
0, -4, -1, 1
3, 2, -3, -5
2, 5, 0, -3
0, 1, 0, 0
2, 1, -2, -3
1, 3, 1, -1
-2, -2, 0, 3
2, 0, -2, -1
0, 1, 2, 0
-2, -1, 0, 0
0, 0, 0, 0
0, -1, -1, 1
3, 0, -4, -4
1, 6, 0, -5
-1, 2, 1, 0
0, -1, -1, 0
4, 2, -5, -6
5, 8, -2, -6
0, 2, -1, 0
3, 0, -4, 0
3, 1, -2, -1
2, 1, -3, -1
5, 2, -6, -5
5, 6, -2, -4
2, 1, -4, 0
6, 0, -5, -1
3, 1, -1, 0
1, 1, -3, -4
3, 7, -1, -6
0, 3, 0, -1
1, 0, -1, 0
1, 0, -1, 0
0, 1, 0, 0
0, -1, -1, 0
4, 3, -3, -5
1, 3, 0, 0
0, 0, -1, -1
2, 3, -3, -6
3, 7, -2, -6
0, 3, 0, -2

-3, -5, 2, 6
0, -4, 0, 1
0, 0, 1, 0
0, 0, -1, -1
2, 3, -1, -2
0, 1, 0, 0
1, 0, -1, 0
1, 1, 0, -2
0, 2, 0, -2
0, 0, 0, 1
0, -1, -1, 0
1, 1, 0, -1
0, 1, -2, -1
4, 2, -5, -3
5, 2, -3, -1
2, 1, -1, -2
1, 2, 0, -1
0, 1, 0, 0
0, 0, -1, 0
2, 0, -1, 0
0, 0, 0, 1
0, -1, 0, 0
0, 2, 2, -2
-2, 2, 0, -3
3, 5, -4, -6
2, 4, -1, -1
1, 0, -2, -1
3, 3, -1, -3
0, 2, 0, 0
1, 0, -3, 0
3, 2, -2, -2
1, 2, 0, -1
0, 0, -1, 0
2, 0, -4, -2
4, 3, -4, -3
3, 2, -3, -2
2, 0, -1, 0
0, -1, -1, 0
3, 0, -5, 0
8, 2, -8, -4
6, 4, -2, -2
0, 0, 1, 1
-1, -2, 0, 1
2, 0, -1, -2
0, 1, 0, 0
0, 0, 0, 0
0, 0, 1, 0
0, 1, -2, -3
6, 8, -9, -13
9, 15, -5, -11
2, 3, -2, 0
6, 1, -9, -7
7, 10, -1, -6
-1, 0, 0, 2
3, 0, -4, -1
2, 2, -1, -2
0, 1, 0, 0
0, 0, -1, 0
2, 2, -1, -3
1, 3, -2, -3
2, 2, -1, 0
0, -3, 0, 5
0, -5, -1, 3
1, 0, 0, 0
-1, 0, 2, 1
-2, -1, 1, 2
0, -1, -2, 0
3, 3, -3, -4
3, 4, -3, -4
3, 3, -2, -2
1, 0, 0, 1
0, -1, -1, 0
1, 1, 0, -2
0, 1, 0, 0
1, 1, -3, -2
5, 5, -5, -7
5, 8, -3, -6
2, 3, -1, -1
3, 1, -5, -2
5, 3, -4, -4
2, 2, -1, 0
3, 0, -4, -1
4, 1, -3, -2
3, 3, -3, -4
2, 4, 0, -2
0, 1, 0, -1
0, 1, 0, 0
0, 0, -2, -1
3, 3, -1, -3
-1, 2, 2, -1
0, 1, -3, -5
6, 9, -4, -8
1, 3, 0, 2
0, -4, 0, 4
1, -3, -1, 2
1, 0, -2, -1
1, 1, 0, -1
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, -1
1, 3, -2, -6
1, 6, 0, -3
-1, 0, 0, 1
2, 0, -3, -1
2, 2, -1, -2
1, 0, -2, 0
2, 1, -2, -2
1, 2, -1, -2
1, 2, -1, -2
0, 0, 1, 3
0, -5, -2, 4
3, -2, -3, 0
2, 0, -1, -2
0, 2, 1, 0
-1, -2, -1, 1
5, 2, -6, -7
4, 8, -1, -5
0, 1, 0, 1
0, -1, -1, 0
1, 2, 0, -2
0, 2, 0, -1
0, 1, 0, 0
1, 0, -2, -1
2, 2, -1, -1
0, 0, 1, 1
-1, -2, 1, 2
-1, -2, 0, 1
0, 0, 1, 0
-1, 0, 0, -2
1, 4, 0, -4
0, 2, -1, -2
2, 2, -1, -2
0, 0, 0, 1
0, -2, 0, 3
2, -1, -2, 0
1, 0, 0, 1
0, -3, 0, 3
-1, -4, 2, 5
-1, -5, 0, 2
0, 0, -1, -2
4, 5, -7, -8
3, 5, 4, 4
-7, -12, 0, 9
4, 0, -2, -5
-3, 2, 6, 2
-2, -3, -1, 0
2, 1, -1, 0
1, -1, -3, 1
5, -1, -4, 6
0, -14, 0, 21
8, -21, -20, 6
24, 10, -15, -5
15, -20, -36, 32
57, -16, -45, -7
2, 16, 40, -3
-49, -12, 23, 11
7, 3, -19, -18
8, 21, 8, -13
-17, 3, 11, 0
-1, 3, -4, -8
3, 8, 0, -4
-3, 0, 3, 1
-1, 0, 0, -1
-3, 0, 6, 4
-6, -8, 0, 4
6, 6, -8, -16
5, 17, 0, -9
-2, 1, 1, -2
-2, 11, 9, -19
-18, 14, 21, -1
-16, -9, 5, 11
4, -6, -8, 0
3, 0, 7, 10
-10, -18, 2, 13
4, 0, -2, -9
-1, 9, 1, -6
1, 4, -4, -4
7, 6, -8, -9
6, 10, -2, -6
0, 2, -2, 0
5, 1, -6, -4
8, 8, -9, -14
7, 14, -1, -6
1, 0, -7, -2
10, 8, -5, -9
2, 6, -6, -9
9, 14, -5, -12
-1, 2, 2, 6
0, -8, -1, 6
0, -4, 0, 4
-1, -2, 0, 0
0, 1, -1, -2
2, 1, -2, 0
5, 0, -7, -6
5, 10, 0, -7
-3, 1, 1, 0
2, 0, -3, -1
2, 2, -2, -2
2, 1, 0, 0
0, -2, -2, 0
2, 1, 0, 0
-4, -4, 4, 6
-1, -4, 0, 1
4, 3, -8, -10
9, 16, -7, -16
4, 11, -4, -5
5, 2, -4, 0
1, -2, 0, 3
0, -2, 0, 1
0, 0, 0, -1
1, 1, -1, -1
2, 2, -4, -5
5, 8, -4, -8
4, 8, -6, -8
8, 8, -8, -8
9, 9, -11, -12
9, 13, -4, -9
2, 3, -4, -2
7, 5, -6, -7
4, 7, -5, -9
6, 10, -4, -7
1, 3, -2, -1
4, 2, -5, -4
4, 5, -4, -7
3, 6, 0, -3
0, 0, -1, 0
2, 0, 0, 0
0, -2, 0, 3
0, -2, 0, 0
-2, 0, 5, 3
-5, -6, 3, 6
0, -4, -2, 0
0, 1, 2, 0
-3, -1, 3, 2
-2, -3, 3, 4
-1, -4, -2, 0
0, 0, 0, 0
4, 5, -3, -6
1, 3, -1, 0
2, 0, -3, -1
2, 1, 0, -1
0, 0, 3, 3
-5, -6, 5, 8
-2, -5, 0, 0
1, 4, -1, -6
1, 5, 0, -3
0, 0, -1, 1
3, 0, -3, -2
0, 2, 1, 0
0, 0, -1, -2
0, 2, 4, 0
-4, -4, 1, 4
3, 0, -6, -7
6, 11, -1, -8
-1, 2, 1, 2
0, -3, -1, 1
1, 0, -1, -2
0, 3, 0, -2
0, 0, 0, 1
3, 0, -5, -1
5, 2, -4, -2
3, 1, -2, -1
2, 2, -2, -3
3, 5, -3, -6
2, 4, 0, -1
-2, -4, 4, 11
-2, -11, -3, 3
6, 4, -2, -6
-1, 2, 0, -2
3, 5, -3, -7
1, 6, -2, -4
2, 3, -1, -1
0, 0, 0, 0
0, 1, 0, -2
0, 0, 0, 0
1, 1, -1, -2
2, 3, -4, -5
5, 7, -2, -6
0, 2, 0, 1
1, -3, -2, 3
1, -2, 0, 1
-1, -1, 1, 1
0, 0, -1, 0
1, 1, 0, -1
0, 0, -1, 0
4, 0, -6, -2
4, 2, 0, 0
0, -1, -1, 0
2, 1, 0, 0
-2, -1, 2, 1
-1, 0, 0, 0
1, 0, -3, 0
4, 2, -3, -2
2, 1, -1, 0
0, -1, 0, 0
0, 1, 0, -3
0, 4, 0, -2
2, 2, -3, -1
1, 0, 0, 6
1, -8, -4, 6

1, 1, 0, -1
0, 0, 0, -1
1, 1, -1, -2
1, 2, -1, -2
0, 1, 0, 0
2, 0, -5, -2
7, 6, -6, -7
3, 4, -2, 0
2, 0, -3, 0
2, 1, -1, -1
1, 2, 0, -2
0, 1, 1, 0
0, -2, 0, 1
0, 0, 0, 0
0, 0, 0, -1
-2, -1, 4, 7
-3, -9, 0, 6
1, -1, 0, 0
-3, 0, 4, 1
-3, -3, 2, 4
-2, -4, 0, 3
1, -1, -2, 0
2, 2, 0, -1
0, 0, 0, 0
0, -1, 0, 1
0, 0, -2, -1
1, 2, 0, 0
-2, -4, 0, 4
1, -1, 0, 0
0, 1, 1, -1
0, 1, 0, -2
0, 1, 0, 0
0, 0, 0, 1
0, -2, 0, 2
2, 0, -3, -4
1, 5, 1, -2
-2, 0, 0, -1
3, 5, -4, -8
3, 8, -2, -7
1, 4, 0, -1
0, 0, -2, 0
2, 3, -3, -5
3, 6, -3, -6
2, 5, -1, -3
2, 2, -2, -2
2, 2, -1, -2
1, 1, -1, 0
0, -1, 0, 2
0, -3, 0, 2
0, -1, -1, 0
2, 2, -3, -2
4, 2, -5, -3
5, 6, -3, -8
0, 6, 3, 0
-1, -4, -2, 2
3, 1, -1, -2
-1, 1, 1, 0
0, 0, 0, 1
-1, -2, 4, 5
-5, -6, 3, 5
0, -1, 0, -1
0, 1, 0, 1
0, -2, -1, 1
1, -1, -2, 0
4, 0, -4, -2
4, 3, -4, -3
4, 4, -2, -3
1, 1, -1, 0
1, -2, -1, 3
1, -4, -1, 2
1, 0, 0, -1
0, 1, 0, -1
0, 1, 0, -1
3, 3, -7, -9
7, 13, -2, -10
-1, 2, 0, 2
1, -3, 0, 2
-1, -2, -1, 0
5, 5, -5, -9
3, 7, -1, -2
1, -1, -3, 2
3, 0, -2, -1
0, 2, 1, -1
-1, 0, -2, -2
4, 6, -2, -7
0, 4, 1, 0
0, -2, -4, 2
5, -1, -4, 1
1, -1, -1, 1
1, 0, -3, -1
4, 3, -2, -4
0, 3, 0, -1
1, 2, -3, -3
3, 4, -2, -4
0, 3, 1, -2
-3, 0, 3, 2
-2, -4, 0, 4
0, -2, -1, 0
3, 3, -3, -6
2, 5, -1, -2
0, 0, 0, 1
0, -2, 0, 1
1, 0, 0, 0
0, 0, 0, 2
1, -2, -1, 2
1, -1, -2, 0
3, 2, -2, -3
0, 2, 2, -1
-2, 0, 0, -2
0, 5, 0, -6
-2, 4, 3, 0
-1, -1, 0, 1
1, 2, 1, -5
-5, 4, 5, -2
-3, 1, 0, 0
1, 0, -1, 1
0, -3, 0, 3
0, -3, -1, 1
2, 0, 0, 0
0, -1, -1, 1
3, 1, -3, -3
1, 2, -1, -1
1, 0, -2, -1
2, 1, -2, -2
2, 2, -2, -3
0, 1, 0, 0
1, 0, -3, -3
2, 4, 0, -2
-1, 0, 0, 1
1, 0, -1, -2
1, 4, 0, -4
1, 4, -4, -6
5, 7, -4, -6
3, 4, -4, -4
6, 5, -4, -4
1, 0, 0, 2
2, -1, -5, -2
2, 2, 4, 5
-5, -10, 0, 7
4, 0, -2, -4
0, 3, 0, -1
1, 2, -1, -1
3, 0, -7, 0
11, 1, -9, -3
4, 1, 0, -1
0, 4, -2, -9
1, 8, 0, -2
0, -4, -1, 10
5, -9, -12, -1
14, 20, -5, -30
-6, 25, 12, -17
-13, 15, 17, -21
-25, 24, 32, -17
-28, 7, 12, -7
4, 17, -8, -25
0, 17, 5, 1
0, -13, -12, 11
16, -3, -11, 0
4, -1, -1, 3
2, -3, -3, 0
2, 0, 0, 0
0, 0, 0, 1
0, -8, 0, 17
6, -22, -15, 19
21, -10, -19, -2
6, 13, 10, -17
-22, 13, 25, -3
-17, -5, 4, 6
2, 0, 0, 0
-4, -2, 1, 2
4, 3, -8, -11
6, 13, -2, -7
1, 1, -2, 2
2, -3, -1, 3
0, -2, 1, 3
-1, -3, -2, 0
9, 10, -15, -23
11, 26, -1, -16
-3, 2, 0, 3
4, -3, -4, 0
0, 0, 2, 0
-2, 0, 0, -3
0, 5, 1, -3
-1, 1, -1, -1
3, 3, -1, -2
-1, -1, 1, 5
1, -4, -5, 0
6, 4, -5, -7
2, 6, 0, -1
-2, -3, 0, 4
2, 0, -2, -1
0, 0, 1, 4
-2, -7, 1, 8
0, -4, -4, -3
9, 14, -12, -22
9, 22, -3, -14
0, 3, -2, 2
5, -3, -6, 0
5, 1, -2, -1
-1, 0, 4, 4
-2, -4, 0, 0
1, 5, 1, -6
-5, 1, 5, 3
-1, -4, -3, 0
7, 6, -6, -10
3, 8, 0, -3
-1, 0, 4, 4
-6, -7, 6, 9
-5, -7, 2, 4
-1, -1, 1, 0
0, 2, 0, -3
0, 2, 0, 0
1, 0, -3, -2
4, 5, -1, -5
0, 2, 1, 1
-1, -3, 0, 5
-1, -6, 2, 7
0, -4, -3, -2
4, 8, 0, -7
-1, 2, 0, 0
4, 1, -5, -3
2, 2, -2, 0
3, 0, -4, -1
3, 3, -3, -3
3, 4, -3, -4
3, 3, -2, -2
3, 3, -5, -5
3, 6, 0, -2
-1, -1, -1, 0
4, 3, -4, -6
2, 6, -1, -3
1, 0, -3, 0
4, 0, -3, 0
0, 0, 2, 2
-2, -3, 0, 2
4, 1, -7, -4
7, 5, -4, -4
2, 1, -1, 0
1, 0, 0, 0
-1, -1, 0, 2
0, -1, 0, 0
0, 0, 0, -1
0, 1, -1, -1
2, 1, -2, -1
1, 1, 0, 0
-1, 0, 0, 0
2, 1, -3, -3
0, 0, 4, 6
-4, -10, 0, 6
5, 1, -4, -8
0, 8, 3, -4
-4, 0, 2, 2
1, 0, -2, -1
1, 3, 0, -5
0, 5, 1, -2
-2, -1, 1, 4
0, -4, -2, 2
3, 0, -2, -1
1, 1, 0, 0
1, 0, -2, 0
3, 0, -2, -1
0, 1, 0, -1
-2, 0, 3, 0
-2, -1, 0, 0
1, 2, 0, -3
0, 2, -1, -2
1, 4, 3, -3
-8, 0, 8, 3
-4, -2, -1, -3
3, 6, 0, -6
-1, 1, 1, 1
0, -1, -2, 0
2, 1, -1, 0
0, -1, -2, 0
4, 3, -2, -4
-1, 2, 2, 1
0, -2, -2, 0
3, 0, -1, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, -1, 0
0, 0, 0, 0
0, 0, -2, -1
1, 3, 0, -2
0, 2, 0, -1
0, 1, 1, 0
-2, -3, 3, 7
-1, -7, 0, 4
0, -1, 0, 0
-1, 0, 1, 0
0, 0, 0, 0
0, 0, 1, 1
-2, -3, 2, 4
-1, -3, 1, 3
-2, -3, 1, 2
0, 0, 0, 0
0, 0, 0, 0
0, 0, -1, 0
0, 0, 2, 2
-1, -3, 0, 1

0, 0, 2, 3
0, -5, -5, 1
7, 4, -3, -5
-1, 1, 1, 1
1, 0, -3, -1
2, 3, -1, -3
1, 2, -2, -3
2, 3, -1, -2
0, 1, -1, -3
1, 4, 0, -4
-1, 2, 0, 0
1, 0, -2, -1
3, 1, -2, -1
0, 0, 0, 4
0, -5, -4, 1
5, 3, -4, -6
1, 5, 0, -2
1, 1, -2, -2
2, 4, -1, -3
0, 1, 0, 0
1, 0, -2, -2
2, 3, -1, -4
0, 3, 0, -1
1, 0, -2, 1
1, 0, 0, 0
-2, 0, 1, 0
0, 1, -1, -2
1, 2, 0, -2
0, 1, 0, -1
0, 1, -2, -2
3, 3, -3, -4
2, 3, -2, -2
3, 0, -5, 0
7, 0, -4, 0
0, -3, 1, 5
0, -5, 0, 4
1, -3, -2, 1
2, 0, -1, 0
1, 0, -1, -1
0, 1, 0, -1
0, 1, -1, 0
1, 0, -1, 0
1, 0, 0, 0
1, 1, -2, -2
3, 3, -2, -2
2, 1, -2, 0
1, 0, 1, 3
